DateTime;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
1079744400;1.6;1090.0;-200.0;5.2;773.0;86.0;1105.0;83.0;1429.0;761.0;13.9;55.9;0.8842
1079748000;1.3;1017.0;-200.0;4.1;718.0;74.0;1182.0;81.0;1382.0;650.0;13.9;55.6;0.8765
1079751600;1.3;997.0;-200.0;3.4;677.0;-200.0;1252.0;-200.0;1359.0;591.0;13.8;55.1;0.8666
1079755200;-200.0;945.0;-200.0;2.9;646.0;44.0;1308.0;55.0;1332.0;505.0;13.8;54.6;0.8574
1079758800;0.8;956.0;-200.0;3.1;661.0;42.0;1260.0;53.0;1351.0;518.0;13.6;55.1;0.856
1079762400;0.8;966.0;-200.0;2.5;622.0;63.0;1317.0;67.0;1342.0;571.0;13.6;59.0;0.9129
1079766000;1.1;1064.0;-200.0;4.3;728.0;115.0;1161.0;91.0;1461.0;842.0;13.5;58.4;0.896
1079769600;2.1;1300.0;-200.0;8.9;935.0;170.0;902.0;113.0;1623.0;1145.0;13.8;58.0;0.9083
1079773200;2.4;1348.0;-200.0;10.5;998.0;147.0;834.0;102.0;1689.0;1218.0;14.6;53.1;0.8765
1079776800;2.6;1425.0;-200.0;12.5;1068.0;166.0;776.0;107.0;1764.0;1341.0;15.0;52.3;0.8881
1079780400;2.8;1474.0;-200.0;12.3;1061.0;195.0;768.0;113.0;1768.0;1406.0;15.4;52.1;0.9046
1079784000;2.6;1490.0;-200.0;11.7;1039.0;182.0;782.0;108.0;1757.0;1422.0;16.3;50.0;0.9158
1079787600;2.6;1495.0;-200.0;11.7;1040.0;168.0;809.0;105.0;1735.0;1373.0;17.1;47.9;0.9281
1079791200;2.1;1376.0;-200.0;9.3;953.0;125.0;900.0;93.0;1636.0;1153.0;19.0;42.9;0.937
1079794800;1.7;1305.0;-200.0;7.6;884.0;95.0;980.0;87.0;1573.0;927.0;19.5;42.3;0.9476
1079798400;1.6;1283.0;-200.0;6.7;844.0;79.0;1036.0;76.0;1539.0;766.0;19.5;42.3;0.9493
1079802000;2.1;1392.0;-200.0;9.7;967.0;119.0;930.0;94.0;1649.0;941.0;19.1;43.8;0.9556
1079805600;2.3;1452.0;-200.0;12.4;1063.0;142.0;856.0;110.0;1774.0;1146.0;18.5;46.3;0.9744
1079809200;3.5;1633.0;-200.0;16.6;1199.0;215.0;734.0;136.0;1919.0;1417.0;17.4;51.6;1.0159
1079812800;3.9;1625.0;-200.0;16.4;1191.0;229.0;733.0;139.0;1885.0;1442.0;17.1;51.3;0.9914
1079816400;3.3;1535.0;-200.0;13.7;1108.0;206.0;785.0;125.0;1820.0;1323.0;16.4;53.8;0.9964
1079820000;2.3;1323.0;-200.0;9.9;973.0;147.0;864.0;111.0;1712.0;1125.0;16.2;55.4;1.0132
1079823600;2.1;1309.0;-200.0;8.9;937.0;122.0;905.0;97.0;1672.0;1036.0;15.9;57.7;1.0356
1079827200;2.8;1456.0;-200.0;10.6;999.0;175.0;835.0;107.0;1714.0;1202.0;15.7;58.6;1.0396
1079830800;2.1;1300.0;-200.0;7.4;872.0;133.0;941.0;90.0;1577.0;1054.0;15.1;60.9;1.0398
1079834400;1.6;1203.0;-200.0;6.2;823.0;89.0;1004.0;84.0;1526.0;903.0;15.6;56.6;0.9951
1079838000;1.6;1195.0;-200.0;6.5;836.0;-200.0;987.0;-200.0;1554.0;885.0;15.2;57.9;0.9941
1079841600;-200.0;1117.0;-200.0;5.8;802.0;85.0;1029.0;87.0;1539.0;818.0;15.4;57.8;1.0021
1079845200;1.1;1062.0;-200.0;4.0;711.0;55.0;1136.0;66.0;1461.0;700.0;14.9;60.6;1.0196
1079848800;0.7;947.0;-200.0;2.1;594.0;24.0;1300.0;36.0;1390.0;580.0;14.5;63.0;1.0316
1079852400;0.8;1065.0;-200.0;3.6;687.0;72.0;1143.0;62.0;1492.0;815.0;14.2;66.2;1.063
1079856000;1.2;1155.0;-200.0;4.4;734.0;122.0;1062.0;91.0;1528.0;1035.0;14.5;65.3;1.0704
1079859600;1.4;1220.0;-200.0;5.4;782.0;111.0;996.0;89.0;1560.0;1067.0;15.3;62.1;1.073
1079863200;1.7;1301.0;-200.0;7.1;862.0;123.0;914.0;93.0;1633.0;1114.0;16.3;59.0;1.0868
1079866800;1.8;1279.0;-200.0;7.3;870.0;106.0;911.0;81.0;1646.0;1000.0;18.9;49.6;1.07
1079870400;1.8;1267.0;-200.0;7.6;883.0;103.0;953.0;82.0;1617.0;906.0;19.4;46.1;1.0249
1079874000;1.9;1239.0;-200.0;6.8;848.0;102.0;981.0;80.0;1568.0;822.0;20.8;41.6;1.0091
1079877600;1.3;1128.0;-200.0;4.6;742.0;48.0;1144.0;48.0;1507.0;610.0;21.4;40.3;1.0126
1079881200;1.6;1243.0;-200.0;8.4;916.0;63.0;962.0;61.0;1669.0;657.0;21.2;39.3;0.9791
1079884800;1.9;1208.0;-200.0;6.9;853.0;98.0;1060.0;89.0;1506.0;647.0;20.3;38.0;0.8942
1079888400;2.3;1306.0;-200.0;9.0;938.0;132.0;961.0;105.0;1607.0;762.0;19.4;41.3;0.9206
1079892000;3.8;1546.0;-200.0;15.1;1151.0;173.0;769.0;116.0;1874.0;1122.0;18.5;43.8;0.9252
1079895600;3.5;1501.0;-200.0;12.6;1071.0;185.0;823.0;119.0;1744.0;1130.0;17.8;48.1;0.9689
1079899200;4.3;1605.0;-200.0;15.1;1153.0;266.0;769.0;144.0;1840.0;1637.0;17.9;46.9;0.952
1079902800;2.8;1316.0;-200.0;9.9;974.0;188.0;883.0;123.0;1673.0;1272.0;17.4;49.1;0.9688
1079906400;1.9;1195.0;-200.0;8.0;898.0;122.0;933.0;105.0;1594.0;1098.0;17.0;51.7;0.9914
1079910000;1.9;1211.0;-200.0;7.9;896.0;112.0;920.0;93.0;1624.0;1066.0;16.4;55.1;1.0198
1079913600;1.7;1161.0;-200.0;6.1;815.0;93.0;995.0;86.0;1582.0;909.0;16.1;60.0;1.0919
1079917200;1.5;1095.0;-200.0;5.1;767.0;74.0;1050.0;76.0;1547.0;818.0;15.8;60.5;1.0805
1079920800;0.6;897.0;-200.0;1.7;563.0;23.0;1417.0;33.0;1355.0;472.0;16.3;57.0;1.0491
1079924400;0.4;842.0;-200.0;0.7;468.0;-200.0;1813.0;-200.0;1274.0;394.0;16.9;53.9;1.0309
1079928000;-200.0;854.0;-200.0;0.8;481.0;17.0;1756.0;27.0;1304.0;396.0;16.1;55.9;1.0153
1079931600;0.3;845.0;-200.0;0.7;472.0;15.0;1786.0;23.0;1278.0;378.0;16.5;53.9;1.0049
1079935200;0.6;942.0;-200.0;2.0;586.0;41.0;1480.0;46.0;1373.0;432.0;16.4;54.0;0.9979
1079938800;1.2;1090.0;-200.0;5.1;768.0;86.0;1072.0;76.0;1538.0;699.0;15.7;57.6;1.0195
1079942400;3.6;1514.0;-200.0;17.7;1230.0;226.0;732.0;116.0;1996.0;1252.0;15.8;53.7;0.9571
1079946000;3.7;1379.0;-200.0;18.4;1252.0;214.0;711.0;115.0;1962.0;1237.0;17.4;42.1;0.8281
1079949600;1.8;1074.0;-200.0;6.9;854.0;115.0;1032.0;83.0;1484.0;772.0;17.9;38.4;0.7793
1079953200;1.6;1090.0;-200.0;7.3;868.0;124.0;1026.0;87.0;1509.0;766.0;18.5;36.7;0.7764
1079956800;1.9;1110.0;-200.0;9.6;964.0;122.0;947.0;90.0;1577.0;829.0;21.0;29.6;0.7263
1079960400;2.0;1102.0;-200.0;10.4;994.0;107.0;955.0;87.0;1599.0;783.0;21.3;28.1;0.7067
1079964000;2.2;1100.0;-200.0;11.2;1021.0;133.0;952.0;99.0;1607.0;822.0;21.3;26.1;0.6539
1079967600;2.1;1094.0;-200.0;10.7;1003.0;130.0;965.0;99.0;1574.0;813.0;21.3;26.8;0.6681
1079971200;2.3;1076.0;451.0;11.6;1034.0;150.0;964.0;101.0;1544.0;813.0;21.3;24.2;0.606
1079974800;2.6;1152.0;185.0;12.4;1062.0;138.0;928.0;103.0;1606.0;850.0;20.2;28.5;0.6682
1079978400;3.8;1407.0;426.0;18.3;1249.0;213.0;720.0;129.0;1932.0;1276.0;17.0;43.1;0.8264
1079982000;4.4;1438.0;672.0;21.0;1325.0;232.0;678.0;143.0;1993.0;1401.0;15.6;47.4;0.8347
1079985600;4.5;1425.0;624.0;21.0;1325.0;238.0;678.0;146.0;1965.0;1356.0;15.3;47.4;0.8178
1079989200;3.3;1279.0;325.0;14.5;1131.0;180.0;775.0;124.0;1758.0;1243.0;14.5;49.7;0.8177
1079992800;2.0;1132.0;143.0;8.4;916.0;128.0;920.0;113.0;1561.0;1083.0;13.9;52.0;0.8231
1079996400;1.1;1006.0;89.0;4.3;729.0;65.0;1142.0;80.0;1370.0;795.0;14.5;49.4;0.8106
1080000000;0.9;982.0;73.0;3.8;700.0;53.0;1204.0;72.0;1359.0;735.0;13.8;51.4;0.8071
1080003600;0.8;969.0;48.0;2.7;636.0;47.0;1271.0;64.0;1309.0;684.0;14.0;51.3;0.8163
1080007200;0.7;941.0;47.0;2.5;621.0;51.0;1298.0;70.0;1330.0;714.0;13.0;56.8;0.8444
1080010800;0.5;892.0;36.0;1.2;522.0;-200.0;1522.0;-200.0;1285.0;456.0;11.0;70.0;0.9215
1080014400;-200.0;855.0;25.0;0.8;478.0;20.0;1701.0;31.0;1261.0;401.0;10.1;76.8;0.9483
1080018000;0.3;834.0;19.0;0.6;459.0;13.0;1908.0;22.0;1212.0;361.0;8.8;80.5;0.9147
1080021600;0.5;909.0;26.0;1.8;567.0;33.0;1542.0;47.0;1287.0;418.0;9.6;75.4;0.9004
1080025200;1.1;1061.0;60.0;4.6;745.0;103.0;1178.0;88.0;1429.0;616.0;9.8;75.0;0.9093
1080028800;3.0;1441.0;248.0;14.2;1124.0;224.0;851.0;130.0;1829.0;1089.0;10.0;74.2;0.9117
1080032400;3.8;1498.0;535.0;21.0;1325.0;244.0;684.0;132.0;2095.0;1329.0;11.2;69.7;0.9232
1080036000;3.4;1343.0;340.0;16.2;1185.0;237.0;760.0;132.0;1857.0;1311.0;12.0;62.9;0.8803
1080039600;3.0;1308.0;325.0;15.5;1166.0;220.0;792.0;131.0;1794.0;1236.0;12.8;55.8;0.821
1080043200;2.7;1209.0;267.0;13.4;1097.0;207.0;837.0;129.0;1746.0;1147.0;13.1;54.8;0.8234
1080046800;3.5;1310.0;325.0;16.9;1207.0;208.0;770.0;132.0;1847.0;1301.0;13.8;53.4;0.8351
1080050400;2.8;1171.0;268.0;12.4;1064.0;160.0;881.0;110.0;1639.0;1097.0;16.0;42.4;0.7674
1080054000;1.9;1112.0;136.0;10.1;980.0;131.0;924.0;99.0;1589.0;900.0;14.1;49.8;0.7971
1080057600;2.0;1132.0;118.0;8.7;927.0;128.0;944.0;100.0;1570.0;781.0;12.0;61.1;0.8537
1080061200;3.0;1225.0;276.0;13.8;1111.0;176.0;818.0;122.0;1719.0;1013.0;13.6;54.6;0.8465
1080064800;1.9;1065.0;151.0;9.3;953.0;107.0;962.0;97.0;1514.0;790.0;13.7;49.5;0.7695
1080068400;2.7;1236.0;236.0;13.0;1084.0;131.0;854.0;112.0;1688.0;1059.0;11.7;57.1;0.7822
1080072000;3.3;1309.0;220.0;14.3;1126.0;166.0;812.0;128.0;1722.0;1205.0;11.5;58.2;0.7867
1080075600;1.7;1089.0;87.0;7.6;884.0;89.0;1006.0;101.0;1487.0;975.0;12.6;54.2;0.7881
1080079200;1.3;1000.0;81.0;5.3;776.0;81.0;1141.0;96.0;1375.0;896.0;12.0;54.9;0.7664
1080082800;1.3;1041.0;74.0;5.4;782.0;78.0;1105.0;86.0;1425.0;911.0;11.0;61.4;0.8057
1080086400;1.2;1045.0;55.0;4.9;756.0;70.0;1137.0;85.0;1411.0;902.0;11.1;62.2;0.8199
1080090000;1.1;997.0;74.0;4.6;744.0;76.0;1151.0;79.0;1405.0;832.0;10.8;62.5;0.8082
1080093600;0.9;948.0;35.0;2.7;634.0;43.0;1320.0;61.0;1326.0;715.0;11.3;60.0;0.8025
1080097200;0.6;878.0;29.0;1.6;551.0;-200.0;1493.0;-200.0;1272.0;683.0;10.6;61.6;0.7856
1080100800;-200.0;908.0;29.0;1.7;559.0;44.0;1477.0;66.0;1287.0;721.0;10.2;62.7;0.7813
1080104400;0.6;892.0;20.0;1.2;522.0;34.0;1572.0;54.0;1255.0;648.0;10.9;58.6;0.7628
1080108000;0.8;954.0;32.0;1.7;561.0;43.0;1496.0;57.0;1255.0;612.0;10.8;57.2;0.7382
1080111600;1.2;1045.0;84.0;4.8;751.0;79.0;1186.0;75.0;1403.0;800.0;10.4;59.2;0.7455
1080115200;3.1;1383.0;245.0;13.8;1109.0;174.0;832.0;97.0;1706.0;1173.0;11.0;57.3;0.7501
1080118800;4.4;1597.0;553.0;23.7;1395.0;235.0;652.0;110.0;2080.0;1519.0;11.2;56.9;0.7565
1080122400;3.4;1318.0;450.0;14.2;1124.0;218.0;762.0;113.0;1770.0;1287.0;12.1;54.9;0.7734
1080126000;1.7;1138.0;118.0;8.0;898.0;136.0;950.0;88.0;1505.0;966.0;15.1;44.3;0.7535
1080129600;1.5;1098.0;118.0;6.7;842.0;117.0;1012.0;85.0;1440.0;828.0;15.6;40.6;0.7146
1080133200;1.7;1118.0;144.0;8.7;927.0;119.0;959.0;96.0;1477.0;825.0;16.9;34.6;0.6597
1080136800;2.2;1170.0;159.0;10.8;1009.0;126.0;879.0;106.0;1566.0;872.0;16.6;35.6;0.6697
1080140400;-200.0;1112.0;122.0;6.7;842.0;100.0;1015.0;91.0;1494.0;680.0;11.3;63.9;0.8554
1080144000;2.7;1390.0;230.0;11.4;1028.0;197.0;829.0;126.0;1730.0;1002.0;9.6;81.1;0.972
1080147600;2.8;1353.0;320.0;13.4;1096.0;195.0;774.0;130.0;1783.0;1159.0;11.7;69.1;0.9497
1080151200;2.7;1260.0;263.0;12.0;1050.0;156.0;828.0;111.0;1722.0;979.0;10.7;68.5;0.8794
1080154800;4.5;1501.0;556.0;20.2;1302.0;247.0;681.0;134.0;2008.0;1311.0;10.7;67.3;0.8643
1080158400;3.5;1273.0;458.0;14.4;1130.0;190.0;795.0;136.0;1744.0;1071.0;10.8;65.7;0.8486
1080162000;2.6;1179.0;214.0;9.4;955.0;169.0;928.0;125.0;1571.0;899.0;10.3;66.3;0.8336
1080165600;1.7;1047.0;97.0;5.9;809.0;118.0;1064.0;108.0;1435.0;766.0;10.1;66.9;0.8248
1080169200;1.3;973.0;79.0;4.5;739.0;81.0;1186.0;87.0;1354.0;589.0;10.4;61.1;0.7717
1080172800;1.3;997.0;81.0;4.5;737.0;80.0;1168.0;89.0;1341.0;631.0;10.3;59.9;0.7516
1080176400;1.0;970.0;52.0;2.5;621.0;42.0;1400.0;58.0;1249.0;479.0;11.0;58.4;0.7686
1080180000;0.7;902.0;38.0;1.8;568.0;38.0;1450.0;54.0;1253.0;479.0;9.1;68.1;0.789
1080183600;0.7;921.0;35.0;1.4;538.0;-200.0;1564.0;-200.0;1224.0;417.0;9.5;68.2;0.8091
1080187200;0.5;858.0;29.0;0.9;490.0;18.0;1707.0;28.0;1212.0;378.0;9.3;72.3;0.8496
1080190800;0.5;878.0;21.0;0.6;457.0;12.0;1935.0;20.0;1158.0;344.0;9.9;66.8;0.8152
1080194400;0.6;893.0;46.0;1.4;540.0;43.0;1604.0;51.0;1268.0;413.0;7.6;83.2;0.8695
1080198000;1.1;1038.0;55.0;3.8;697.0;84.0;1260.0;82.0;1383.0;605.0;8.1;79.0;0.8544
1080201600;2.7;1320.0;271.0;11.6;1035.0;184.0;902.0;112.0;1721.0;991.0;8.7;74.6;0.8429
1080205200;3.5;1353.0;434.0;17.8;1235.0;202.0;740.0;119.0;1937.0;1175.0;8.6;75.1;0.8415
1080208800;2.3;1133.0;300.0;8.8;933.0;133.0;969.0;99.0;1552.0;923.0;9.7;69.7;0.8389
1080212400;1.6;1066.0;116.0;6.8;849.0;130.0;1039.0;98.0;1468.0;829.0;11.0;64.4;0.8447
1080216000;1.3;1027.0;95.0;5.9;809.0;106.0;1081.0;88.0;1442.0;733.0;13.6;53.0;0.8209
1080219600;2.0;1106.0;211.0;8.9;935.0;132.0;958.0;96.0;1570.0;819.0;14.2;48.4;0.778
1080223200;1.9;1038.0;168.0;8.2;907.0;106.0;976.0;81.0;1492.0;723.0;14.2;46.3;0.7438
1080226800;1.9;1084.0;154.0;8.6;924.0;125.0;986.0;92.0;1501.0;786.0;16.0;41.3;0.7462
1080230400;2.2;1105.0;267.0;10.1;982.0;138.0;939.0;105.0;1545.0;850.0;17.7;35.4;0.7094
1080234000;2.0;1102.0;143.0;9.4;957.0;120.0;968.0;88.0;1527.0;820.0;17.1;37.4;0.7225
1080237600;2.9;1240.0;374.0;14.6;1137.0;158.0;836.0;103.0;1748.0;991.0;14.9;40.5;0.6835
1080241200;5.2;1443.0;797.0;24.6;1418.0;253.0;666.0;141.0;2060.0;1454.0;13.4;47.8;0.7293
1080244800;4.6;1389.0;698.0;21.6;1341.0;231.0;692.0;133.0;1982.0;1488.0;12.6;52.5;0.7642
1080248400;2.5;1183.0;234.0;10.3;989.0;150.0;904.0;119.0;1539.0;1205.0;12.2;53.2;0.7555
1080252000;1.5;1014.0;104.0;5.7;798.0;99.0;1083.0;106.0;1376.0;909.0;10.6;56.1;0.714
1080255600;1.2;979.0;67.0;4.5;736.0;75.0;1154.0;92.0;1324.0;769.0;9.9;59.5;0.7276
1080259200;1.7;1048.0;88.0;5.5;787.0;93.0;1098.0;97.0;1373.0;835.0;9.6;61.1;0.7323
1080262800;1.4;1024.0;79.0;4.8;753.0;79.0;1131.0;91.0;1357.0;793.0;9.7;61.6;0.7425
1080266400;1.2;974.0;61.0;3.6;690.0;67.0;1208.0;83.0;1313.0;733.0;9.4;62.6;0.7398
1080270000;0.6;862.0;43.0;1.7;561.0;-200.0;1449.0;-200.0;1219.0;502.0;8.2;68.5;0.7455
1080273600;0.7;925.0;40.0;2.2;602.0;45.0;1398.0;59.0;1263.0;562.0;8.0;69.4;0.7459
1080277200;0.8;952.0;52.0;3.0;654.0;72.0;1210.0;73.0;1312.0;832.0;7.7;72.4;0.7655
1080280800;0.9;1005.0;64.0;4.0;713.0;103.0;1130.0;78.0;1363.0;924.0;8.0;71.8;0.7711
1080284400;1.6;1122.0;88.0;6.7;842.0;132.0;1015.0;90.0;1438.0;974.0;8.5;66.3;0.7375
1080288000;3.4;1351.0;375.0;16.7;1201.0;239.0;783.0;110.0;1828.0;1307.0;9.8;59.6;0.7214
1080291600;3.8;1408.0;592.0;19.3;1278.0;275.0;682.0;114.0;1928.0;1481.0;11.2;57.0;0.7544
1080295200;3.1;1304.0;357.0;14.8;1142.0;232.0;772.0;119.0;1747.0;1405.0;14.8;44.1;0.7407
1080298800;2.7;1207.0;296.0;13.4;1098.0;180.0;826.0;121.0;1664.0;1195.0;16.8;35.3;0.6729
1080302400;2.0;1099.0;181.0;11.0;1014.0;112.0;948.0;97.0;1503.0;868.0;19.2;27.1;0.5976
1080306000;2.3;1106.0;211.0;12.5;1068.0;116.0;915.0;99.0;1535.0;874.0;19.1;26.2;0.5741
1080309600;1.9;1009.0;199.0;8.4;916.0;103.0;1015.0;85.0;1391.0;738.0;16.3;30.8;0.5683
1080313200;1.3;962.0;81.0;5.3;776.0;89.0;1152.0;75.0;1279.0;550.0;14.2;36.8;0.5922
1080316800;1.9;1093.0;143.0;8.8;933.0;112.0;976.0;87.0;1454.0;777.0;13.4;41.0;0.6292
1080320400;2.3;1180.0;247.0;11.2;1023.0;127.0;886.0;102.0;1588.0;966.0;14.2;43.3;0.6982
1080324000;2.4;1168.0;239.0;11.6;1037.0;125.0;868.0;105.0;1580.0;990.0;12.1;45.6;0.6403
1080327600;2.7;1168.0;267.0;12.4;1063.0;120.0;876.0;98.0;1540.0;944.0;10.4;48.0;0.6046
1080331200;2.6;1140.0;261.0;10.6;1000.0;120.0;916.0;93.0;1490.0;962.0;10.0;51.1;0.628
1080334800;1.5;1001.0;97.0;6.0;811.0;99.0;1097.0;91.0;1308.0;778.0;9.8;50.8;0.6172
1080338400;1.2;953.0;66.0;4.6;743.0;79.0;1185.0;85.0;1252.0;690.0;9.7;50.4;0.6063
1080342000;1.1;972.0;60.0;4.1;715.0;66.0;1237.0;74.0;1258.0;644.0;9.9;50.2;0.6103
1080345600;1.5;1021.0;77.0;5.2;776.0;94.0;1144.0;87.0;1307.0;753.0;9.4;53.4;0.63
1080349200;1.0;940.0;57.0;3.2;664.0;70.0;1290.0;79.0;1232.0;646.0;8.6;57.8;0.6488
1080352800;1.2;1046.0;65.0;4.5;736.0;75.0;1142.0;78.0;1312.0;838.0;8.1;62.1;0.6746
1080356400;1.1;1026.0;59.0;3.8;699.0;-200.0;1191.0;-200.0;1292.0;851.0;7.9;63.5;0.6777
1080360000;-200.0;983.0;48.0;3.8;698.0;57.0;1209.0;63.0;1296.0;801.0;7.4;64.8;0.6683
1080363600;0.8;915.0;27.0;1.9;578.0;32.0;1417.0;48.0;1212.0;665.0;8.2;58.9;0.6444
1080367200;0.9;935.0;25.0;2.4;615.0;54.0;1373.0;59.0;1250.0;717.0;6.3;66.6;0.641
1080370800;1.1;976.0;42.0;3.3;669.0;68.0;1270.0;65.0;1266.0;795.0;7.2;62.9;0.6396
1080374400;1.5;1124.0;78.0;6.7;842.0;98.0;1050.0;71.0;1418.0;936.0;7.2;63.9;0.65
1080378000;1.8;1163.0;128.0;8.5;919.0;128.0;922.0;84.0;1530.0;1076.0;11.1;50.5;0.6654
1080381600;2.1;1167.0;184.0;9.7;966.0;129.0;942.0;93.0;1520.0;1016.0;15.5;36.1;0.6313
1080385200;2.1;1121.0;156.0;9.4;955.0;130.0;992.0;99.0;1451.0;834.0;17.8;29.2;0.592
1080388800;1.9;1071.0;176.0;9.0;940.0;111.0;994.0;93.0;1449.0;756.0;17.6;30.1;0.6013
1080392400;2.1;1065.0;232.0;10.0;979.0;106.0;950.0;96.0;1467.0;766.0;19.1;26.8;0.5861
1080396000;2.5;1157.0;305.0;12.6;1072.0;137.0;888.0;114.0;1596.0;905.0;17.7;28.6;0.5735
1080399600;1.9;1046.0;150.0;7.6;883.0;113.0;1051.0;101.0;1357.0;765.0;17.8;28.4;0.5737
1080403200;2.2;1147.0;188.0;11.8;1042.0;122.0;934.0;108.0;1538.0;830.0;18.7;26.0;0.5555
1080406800;2.3;1119.0;221.0;11.2;1022.0;137.0;916.0;117.0;1508.0;853.0;17.1;31.3;0.6038
1080410400;2.7;1210.0;219.0;12.4;1062.0;165.0;886.0;125.0;1586.0;981.0;15.8;36.1;0.644
1080414000;3.0;1306.0;306.0;12.9;1079.0;196.0;827.0;133.0;1621.0;1286.0;14.7;40.1;0.6657
1080417600;2.8;1258.0;270.0;12.2;1057.0;174.0;841.0;119.0;1633.0;1244.0;13.6;44.9;0.6991
1080421200;2.2;1148.0;231.0;8.8;930.0;140.0;948.0;107.0;1475.0;1056.0;12.5;48.1;0.6946
1080424800;1.6;1108.0;125.0;6.8;848.0;102.0;1023.0;96.0;1421.0;1003.0;11.8;50.8;0.7042
1080428400;2.1;1231.0;122.0;8.6;924.0;130.0;906.0;105.0;1483.0;1245.0;10.9;56.1;0.7326
1080432000;2.3;1293.0;161.0;8.9;937.0;121.0;930.0;102.0;1464.0;1200.0;10.9;55.9;0.7277
1080435600;2.3;1274.0;101.0;8.3;912.0;111.0;939.0;97.0;1451.0;1188.0;10.3;58.1;0.7278
1080439200;1.7;1135.0;95.0;6.3;827.0;87.0;1013.0;79.0;1395.0;1070.0;9.3;62.2;0.7294
1080442800;2.2;1151.0;129.0;8.3;911.0;-200.0;935.0;-200.0;1501.0;1075.0;8.2;66.7;0.7276
1080446400;1.3;1010.0;96.0;5.1;769.0;77.0;1110.0;69.0;1396.0;895.0;8.3;64.9;0.7124
1080450000;0.8;870.0;54.0;2.6;626.0;39.0;1325.0;52.0;1284.0;755.0;9.6;58.5;0.7
1080453600;1.1;983.0;63.0;3.6;688.0;77.0;1251.0;62.0;1342.0;806.0;7.7;66.4;0.699
1080457200;1.4;995.0;72.0;3.6;691.0;91.0;1219.0;69.0;1321.0;836.0;7.4;68.0;0.7043
1080460800;1.3;1024.0;91.0;4.7;747.0;105.0;1136.0;75.0;1382.0;897.0;9.7;58.6;0.7035
1080464400;1.9;1163.0;127.0;7.5;880.0;133.0;959.0;83.0;1486.0;1073.0;12.5;50.1;0.7242
1080468000;2.3;1218.0;193.0;9.0;938.0;128.0;918.0;94.0;1501.0;1088.0;16.8;36.9;0.7018
1080471600;2.3;1210.0;188.0;9.5;958.0;126.0;933.0;96.0;1514.0;1036.0;19.2;31.3;0.6887
1080475200;1.8;1114.0;151.0;7.7;887.0;92.0;1020.0;86.0;1438.0;768.0;21.3;26.4;0.6607
1080478800;1.4;995.0;103.0;5.7;796.0;66.0;1159.0;72.0;1287.0;587.0;21.2;23.1;0.5768
1080482400;1.0;927.0;55.0;3.8;700.0;50.0;1285.0;53.0;1189.0;452.0;18.6;25.0;0.5319
1080486000;1.4;1002.0;104.0;4.8;754.0;70.0;1189.0;65.0;1260.0;470.0;18.0;27.3;0.5594
1080489600;1.3;987.0;116.0;4.3;727.0;73.0;1213.0;70.0;1244.0;502.0;18.2;28.3;0.5848
1080493200;1.3;993.0;93.0;4.1;714.0;77.0;1217.0;75.0;1238.0;516.0;17.0;31.4;0.6048
1080496800;1.4;1012.0;93.0;4.7;746.0;86.0;1174.0;86.0;1301.0;555.0;15.6;35.0;0.617
1080500400;1.9;1114.0;155.0;6.2;823.0;93.0;1068.0;94.0;1357.0;671.0;14.1;40.2;0.6438
1080504000;1.8;1093.0;115.0;5.5;789.0;105.0;1102.0;103.0;1329.0;788.0;13.4;43.2;0.6623
1080507600;1.1;968.0;75.0;3.3;669.0;67.0;1261.0;81.0;1246.0;538.0;12.3;46.8;0.6686
1080511200;1.1;960.0;65.0;3.2;666.0;63.0;1266.0;80.0;1224.0;544.0;11.9;46.5;0.6449
1080514800;1.1;942.0;57.0;2.9;648.0;63.0;1300.0;77.0;1204.0;500.0;11.5;46.6;0.6319
1080518400;0.9;888.0;40.0;2.2;598.0;46.0;1396.0;58.0;1156.0;417.0;10.6;48.0;0.6135
1080522000;0.6;818.0;27.0;1.3;524.0;21.0;1588.0;31.0;1071.0;341.0;10.7;45.8;0.5895
1080525600;0.5;840.0;23.0;1.1;509.0;22.0;1643.0;38.0;1076.0;352.0;10.4;46.6;0.5901
1080529200;0.7;894.0;28.0;1.3;524.0;-200.0;1557.0;-200.0;1095.0;397.0;10.1;47.8;0.5913
1080532800;0.6;864.0;21.0;1.2;516.0;39.0;1496.0;59.0;1153.0;502.0;11.3;46.9;0.628
1080536400;0.7;898.0;33.0;1.7;559.0;55.0;1441.0;70.0;1180.0;648.0;10.1;51.2;0.6341
1080540000;0.9;946.0;40.0;2.9;643.0;76.0;1309.0;75.0;1232.0;760.0;9.9;50.7;0.6167
1080543600;2.9;1309.0;279.0;14.3;1125.0;181.0;844.0;103.0;1687.0;1183.0;8.1;56.8;0.615
1080547200;4.1;1326.0;743.0;19.7;1289.0;259.0;714.0;134.0;1806.0;1431.0;10.9;44.1;0.5748
1080550800;1.5;966.0;147.0;5.5;786.0;118.0;1111.0;98.0;1258.0;705.0;11.8;37.6;0.5184
1080554400;1.5;975.0;97.0;5.6;793.0;119.0;1133.0;97.0;1254.0;637.0;13.9;33.2;0.5222
1080558000;1.5;988.0;118.0;5.8;803.0;123.0;1105.0;98.0;1293.0;658.0;15.6;30.1;0.5285
